"","customer_id","customer_age","age_group","customer_gender","monetary_value","total_gross_profit","total_returns","frequency","recency_days","AOV","M_Score","F_Score","R_Score","RFM_Score","customer_tier"
"1965","C11987",31,"Middle-Aged","Other",853.88,179.71,1,7,117,121.982857142857,3,3,2,8,"Gold"
"1966","C11988",47,"Older Adults","Other",560.22,98.76,0,4,1,140.055,2,2,3,7,"Silver"
"1967","C11989",23,"Young Adults","Female",479.54,124.86,0,3,67,159.846666666667,2,2,2,6,"Silver"
"1968","C11990",41,"Older Adults","Male",1417.7,155.03,1,4,237,354.425,3,2,1,6,"Silver"
"1969","C11991",38,"Middle-Aged","Female",420.61,81.64,1,5,114,84.122,2,3,2,7,"Silver"
"1970","C11992",24,"Young Adults","Female",92.48,10.05,1,4,293,23.12,1,2,1,4,"Bronze"
"1971","C11993",52,"Older Adults","Male",438.79,95.42,0,4,60,109.6975,2,2,3,7,"Silver"
"1972","C11994",35,"Middle-Aged","Male",867.9,226.24,0,4,334,216.975,3,2,1,6,"Silver"
"1973","C11995",20,"Young Adults","Male",656.19,156.55,1,5,439,131.238,2,3,1,6,"Silver"
"1974","C11996",61,"Seniors","Female",596.29,71.57,0,9,132,66.2544444444444,2,3,2,7,"Silver"
"1975","C11997",52,"Older Adults","Female",273.41,61.36,1,3,215,91.1366666666667,1,2,1,4,"Bronze"
"1976","C11998",27,"Middle-Aged","Male",347.66,74.77,0,5,3,69.532,2,3,3,8,"Gold"
"1977","C11999",61,"Seniors","Male",139.14,-2.25,0,4,52,34.785,1,2,3,6,"Silver"
"1978","C12000",31,"Middle-Aged","Female",957.81,96.13,0,4,23,239.4525,3,2,3,8,"Gold"
"1979","C12001",35,"Middle-Aged","Male",168.03,14.4,0,4,15,42.0075,1,2,3,6,"Silver"
"1980","C12002",22,"Young Adults","Female",153.2,39.69,0,4,35,38.3,1,2,3,6,"Silver"
"1981","C12003",59,"Seniors","Female",1035.47,104.44,1,5,54,207.094,3,3,3,9,"Gold"
"1982","C12004",24,"Young Adults","Other",118.09,14.02,1,4,295,29.5225,1,2,1,4,"Bronze"
"1983","C12005",35,"Middle-Aged","Female",137.45,29.4,0,3,191,45.8166666666667,1,2,1,4,"Bronze"
"1984","C12006",42,"Older Adults","Other",110.66,10.7,0,3,112,36.8866666666667,1,2,2,5,"Silver"
"1985","C12007",30,"Middle-Aged","Male",1533.12,168.4,0,6,30,255.52,3,3,3,9,"Gold"
"1986","C12008",55,"Older Adults","Male",368.45,91.22,0,2,113,184.225,2,1,2,5,"Silver"
"1987","C12009",21,"Young Adults","Male",183.47,44.85,0,2,53,91.735,1,1,3,5,"Silver"
"1988","C12010",50,"Older Adults","Female",943.84,113.29,0,4,5,235.96,3,2,3,8,"Gold"
"1989","C12011",23,"Young Adults","Female",381.98,59.89,1,5,35,76.396,2,3,3,8,"Gold"
"1990","C12012",44,"Older Adults","Female",124.79,26.84,0,3,276,41.5966666666667,1,2,1,4,"Bronze"
"1991","C12013",64,"Seniors","Female",189.44,39.42,0,2,135,94.72,1,1,2,4,"Bronze"
"1992","C12014",21,"Young Adults","Male",1639.05,344.75,0,5,166,327.81,3,3,2,8,"Gold"
"1993","C12015",69,"Seniors","Male",258.42,49.02,0,6,33,43.07,1,3,3,7,"Silver"
"1994","C12016",33,"Middle-Aged","Female",368.13,63.3,0,4,169,92.0325,2,2,2,6,"Silver"
"1995","C12017",21,"Young Adults","Male",444.42,44.69,0,3,141,148.14,2,2,2,6,"Silver"
"1996","C12018",59,"Seniors","Female",375.16,46.69,0,2,81,187.58,2,1,2,5,"Silver"
"1997","C12019",61,"Seniors","Other",762.32,85.09,0,3,211,254.106666666667,2,2,1,5,"Silver"
"1998","C12020",22,"Young Adults","Male",40.01,4.65,0,2,283,20.005,1,1,1,3,"Bronze"
"1999","C12021",26,"Middle-Aged","Male",1828.43,263.65,0,5,85,365.686,3,3,2,8,"Gold"
"2000","C12022",45,"Older Adults","Male",375.99,100.1,0,4,10,93.9975,2,2,3,7,"Silver"
"2001","C12023",47,"Older Adults","Male",486.03,65.84,1,2,492,243.015,2,1,1,4,"Bronze"
"2002","C12024",59,"Seniors","Male",417.27,99.26,0,6,318,69.545,2,3,1,6,"Silver"
"2003","C12025",67,"Seniors","Male",3451.16,429.56,1,4,131,862.79,3,2,2,7,"Silver"
"2004","C12026",21,"Young Adults","Female",4781.64,1260.64,1,6,42,796.94,3,3,3,9,"Gold"
"2005","C12027",43,"Older Adults","Female",340.65,60.67,0,5,87,68.13,2,3,2,7,"Silver"
"2006","C12028",33,"Middle-Aged","Female",696.75,161.58,0,7,157,99.5357142857143,2,3,2,7,"Silver"
"2007","C12029",67,"Seniors","Female",46.2,2.52,0,2,186,23.1,1,1,1,3,"Bronze"
"2008","C12030",54,"Older Adults","Male",159.48,24.04,0,5,180,31.896,1,3,1,5,"Silver"
"2009","C12031",41,"Older Adults","Male",1467.21,172.53,1,4,36,366.8025,3,2,3,8,"Gold"
"2010","C12032",51,"Older Adults","Female",1788.86,199.56,1,6,99,298.143333333333,3,3,2,8,"Gold"
"2011","C12033",45,"Older Adults","Female",382.72,97.2,0,5,37,76.544,2,3,3,8,"Gold"
"2012","C12035",34,"Middle-Aged","Male",1059.08,111.78,0,6,59,176.513333333333,3,3,3,9,"Gold"
"2013","C12036",35,"Middle-Aged","Male",153.84,37.4,0,2,268,76.92,1,1,1,3,"Bronze"
"2014","C12037",29,"Middle-Aged","Male",400.97,99.97,0,4,133,100.2425,2,2,2,6,"Silver"
"2015","C12038",46,"Older Adults","Female",645.01,168.79,0,6,110,107.501666666667,2,3,2,7,"Silver"
"2016","C12039",46,"Older Adults","Female",1840.01,483.56,0,4,140,460.0025,3,2,2,7,"Silver"
"2017","C12040",48,"Older Adults","Male",621.69,98.9,0,8,17,77.71125,2,3,3,8,"Gold"
"2018","C12041",28,"Middle-Aged","Female",709.74,199.12,0,5,329,141.948,2,3,1,6,"Silver"
"2019","C12042",26,"Middle-Aged","Female",993.95,152.85,1,7,7,141.992857142857,3,3,3,9,"Gold"
"2020","C12043",57,"Seniors","Male",1033.33,276.53,0,2,65,516.665,3,1,3,7,"Silver"
"2021","C12044",59,"Seniors","Male",805.41,93.69,0,6,134,134.235,3,3,2,8,"Gold"
"2022","C12045",68,"Seniors","Male",195.9,41.66,0,5,427,39.18,1,3,1,5,"Silver"
"2023","C12046",21,"Young Adults","Female",258.38,47.65,0,5,183,51.676,1,3,1,5,"Silver"
"2024","C12047",48,"Older Adults","Male",958.01,225.59,0,6,65,159.668333333333,3,3,3,9,"Gold"
"2025","C12048",32,"Middle-Aged","Female",1825.5,483.55,0,5,292,365.1,3,3,1,7,"Silver"
"2026","C12049",53,"Older Adults","Female",228.18,64.93,0,4,31,57.045,1,2,3,6,"Silver"
"2027","C12050",47,"Older Adults","Female",256.2,39.31,0,4,82,64.05,1,2,2,5,"Silver"
"2028","C12051",29,"Middle-Aged","Female",604.96,70.84,0,5,262,120.992,2,3,1,6,"Silver"
"2029","C12052",47,"Older Adults","Female",433.39,131.73,0,4,154,108.3475,2,2,2,6,"Silver"
"2030","C12053",33,"Middle-Aged","Female",370.61,42.62,1,5,217,74.122,2,3,1,6,"Silver"
"2031","C12054",53,"Older Adults","Female",165.36,29.01,0,4,156,41.34,1,2,2,5,"Silver"
"2032","C12055",21,"Young Adults","Male",420.14,45.93,0,4,316,105.035,2,2,1,5,"Silver"
"2033","C12056",38,"Middle-Aged","Female",1274.51,155.62,0,10,159,127.451,3,3,2,8,"Gold"
"2034","C12057",52,"Older Adults","Female",60.8,17.06,0,2,291,30.4,1,1,1,3,"Bronze"
"2035","C12058",69,"Seniors","Male",1481.61,190.32,0,3,2,493.87,3,2,3,8,"Gold"
"2036","C12059",48,"Older Adults","Male",1259.06,339.2,0,5,101,251.812,3,3,2,8,"Gold"
"2037","C12060",52,"Older Adults","Other",1003.28,157.67,2,6,15,167.213333333333,3,3,3,9,"Gold"
"2038","C12061",44,"Older Adults","Female",55.14,-1.07,0,4,353,13.785,1,2,1,4,"Bronze"
"2039","C12062",18,"Young Adults","Male",292.14,100.38,0,5,107,58.428,2,3,2,7,"Silver"
"2040","C12063",52,"Older Adults","Female",2010.78,352.76,1,10,8,201.078,3,3,3,9,"Gold"
"2041","C12064",67,"Seniors","Female",2012.81,228.19,0,9,115,223.645555555556,3,3,2,8,"Gold"
"2042","C12065",19,"Young Adults","Male",1137.43,177.08,1,7,146,162.49,3,3,2,8,"Gold"
"2043","C12066",44,"Older Adults","Male",565.6,67.4,0,3,90,188.533333333333,2,2,2,6,"Silver"
"2044","C12067",35,"Middle-Aged","Male",1830.58,201.14,0,2,199,915.29,3,1,1,5,"Silver"
"2045","C12068",47,"Older Adults","Male",2214.08,444.03,0,6,38,369.013333333333,3,3,3,9,"Gold"
"2046","C12069",46,"Older Adults","Male",29.34,6.46,0,1,613,29.34,1,1,1,3,"Bronze"
"2047","C12070",59,"Seniors","Female",1312.06,152.49,0,6,455,218.676666666667,3,3,1,7,"Silver"
"2048","C12071",52,"Older Adults","Male",191.94,49.85,0,1,127,191.94,1,1,2,4,"Bronze"
"2049","C12072",64,"Seniors","Male",709.1,206.9,0,6,397,118.183333333333,2,3,1,6,"Silver"
"2050","C12073",57,"Seniors","Male",323.73,34.25,2,6,170,53.955,2,3,2,7,"Silver"
"2051","C12074",65,"Seniors","Female",796.85,137.82,2,6,241,132.808333333333,3,3,1,7,"Silver"
"2052","C12075",67,"Seniors","Female",593.12,91.92,0,3,248,197.706666666667,2,2,1,5,"Silver"
"2053","C12076",59,"Seniors","Male",630.05,56.75,0,7,148,90.0071428571429,2,3,2,7,"Silver"
"2054","C12077",36,"Middle-Aged","Female",464.16,120.16,0,3,62,154.72,2,2,3,7,"Silver"
"2055","C12078",20,"Young Adults","Female",220.33,8.35,0,6,53,36.7216666666667,1,3,3,7,"Silver"
"2056","C12079",21,"Young Adults","Female",972.99,153.65,1,7,103,138.998571428571,3,3,2,8,"Gold"
"2057","C12080",45,"Older Adults","Male",291.7,46.91,0,3,337,97.2333333333333,1,2,1,4,"Bronze"
"2058","C12081",69,"Seniors","Female",153.07,36.16,0,5,223,30.614,1,3,1,5,"Silver"
"2059","C12082",25,"Young Adults","Male",1778.29,215.6,0,3,139,592.763333333333,3,2,2,7,"Silver"
"2060","C12083",28,"Middle-Aged","Female",907.21,235.28,0,3,11,302.403333333333,3,2,3,8,"Gold"
"2061","C12084",62,"Seniors","Male",104.67,24.99,0,2,510,52.335,1,1,1,3,"Bronze"
"2062","C12085",54,"Older Adults","Male",761.47,79.57,0,2,171,380.735,2,1,2,5,"Silver"
"2063","C12086",28,"Middle-Aged","Male",196.52,28.68,0,5,142,39.304,1,3,2,6,"Silver"
"2064","C12087",58,"Seniors","Male",168.52,47.21,0,2,298,84.26,1,1,1,3,"Bronze"
"2065","C12088",60,"Seniors","Female",930.85,109.56,0,2,77,465.425,3,1,2,6,"Silver"
"2066","C12089",33,"Middle-Aged","Female",689.27,154.88,1,4,8,172.3175,2,2,3,7,"Silver"
"2067","C12090",62,"Seniors","Male",427.52,72.94,0,4,169,106.88,2,2,2,6,"Silver"
"2068","C12091",53,"Older Adults","Female",2051.73,227.84,1,4,51,512.9325,3,2,3,8,"Gold"
"2069","C12092",31,"Middle-Aged","Male",77.91,13.48,0,3,38,25.97,1,2,3,6,"Silver"
"2070","C12093",22,"Young Adults","Male",815.31,91.54,0,4,61,203.8275,3,2,3,8,"Gold"
"2071","C12094",64,"Seniors","Male",225.43,70.9,0,2,510,112.715,1,1,1,3,"Bronze"
"2072","C12095",23,"Young Adults","Male",1062.86,107.75,0,3,161,354.286666666667,3,2,2,7,"Silver"
"2073","C12096",41,"Older Adults","Female",105.33,17,0,6,21,17.555,1,3,3,7,"Silver"
"2074","C12097",43,"Older Adults","Male",57.69,4.24,0,2,40,28.845,1,1,3,5,"Silver"
"2075","C12098",26,"Middle-Aged","Male",56.67,7.09,0,3,100,18.89,1,2,2,5,"Silver"
"2076","C12099",18,"Young Adults","Female",1163.14,308.74,1,3,76,387.713333333333,3,2,2,7,"Silver"
"2077","C12100",43,"Older Adults","Male",430.08,97.19,1,6,5,71.68,2,3,3,8,"Gold"
"2078","C12101",59,"Seniors","Female",691.53,177.73,0,6,7,115.255,2,3,3,8,"Gold"
"2079","C12102",56,"Seniors","Male",633.96,150.35,1,5,366,126.792,2,3,1,6,"Silver"
"2080","C12103",69,"Seniors","Male",291.02,64.93,0,6,304,48.5033333333333,1,3,1,5,"Silver"
"2081","C12104",64,"Seniors","Male",124.7,26.53,0,3,308,41.5666666666667,1,2,1,4,"Bronze"
"2082","C12105",29,"Middle-Aged","Female",1317.85,250.76,0,7,28,188.264285714286,3,3,3,9,"Gold"
"2083","C12106",49,"Older Adults","Female",285.84,36.3,0,4,88,71.46,1,2,2,5,"Silver"
"2084","C12107",56,"Seniors","Female",499.27,70.36,1,3,292,166.423333333333,2,2,1,5,"Silver"
"2085","C12108",41,"Older Adults","Female",398.69,53.99,0,3,460,132.896666666667,2,2,1,5,"Silver"
"2086","C12109",18,"Young Adults","Male",2121.07,575.59,0,6,9,353.511666666667,3,3,3,9,"Gold"
"2087","C12110",44,"Older Adults","Male",48.87,-2.28,0,3,37,16.29,1,2,3,6,"Silver"
"2088","C12111",39,"Middle-Aged","Female",490.25,128.72,0,1,132,490.25,2,1,2,5,"Silver"
"2089","C12112",65,"Seniors","Female",320.57,36.04,0,3,64,106.856666666667,2,2,3,7,"Silver"
"2090","C12113",67,"Seniors","Male",1825.52,216.16,0,4,233,456.38,3,2,1,6,"Silver"
"2091","C12114",27,"Middle-Aged","Female",1512.53,361.42,0,6,189,252.088333333333,3,3,1,7,"Silver"
"2092","C12115",21,"Young Adults","Female",1351.09,216.73,0,5,27,270.218,3,3,3,9,"Gold"
"2093","C12116",60,"Seniors","Female",350.38,35.09,0,3,90,116.793333333333,2,2,2,6,"Silver"
"2094","C12117",39,"Middle-Aged","Female",126.89,6.67,0,2,317,63.445,1,1,1,3,"Bronze"
"2095","C12118",68,"Seniors","Male",623.71,200.88,0,5,196,124.742,2,3,1,6,"Silver"
"2096","C12120",29,"Middle-Aged","Female",3002.33,342.41,0,5,81,600.466,3,3,2,8,"Gold"
"2097","C12121",36,"Middle-Aged","Male",890.8,202.84,0,7,182,127.257142857143,3,3,1,7,"Silver"
"2098","C12122",68,"Seniors","Female",646.54,109.93,0,6,284,107.756666666667,2,3,1,6,"Silver"
"2099","C12123",21,"Young Adults","Male",173.3,27.58,0,4,41,43.325,1,2,3,6,"Silver"
"2100","C12124",55,"Older Adults","Male",261.3,59.35,0,3,17,87.1,1,2,3,6,"Silver"
"2101","C12125",49,"Older Adults","Male",1370.85,250.9,1,6,47,228.475,3,3,3,9,"Gold"
"2102","C12126",20,"Young Adults","Female",1606.46,202.16,1,6,123,267.743333333333,3,3,2,8,"Gold"
"2103","C12127",63,"Seniors","Male",318.94,99.7,0,2,284,159.47,2,1,1,4,"Bronze"
"2104","C12128",22,"Young Adults","Female",3554.91,430.32,0,4,78,888.7275,3,2,2,7,"Silver"
"2105","C12129",27,"Middle-Aged","Female",798,223.63,1,3,53,266,3,2,3,8,"Gold"
"2106","C12130",63,"Seniors","Male",129.15,23.72,0,3,261,43.05,1,2,1,4,"Bronze"
"2107","C12131",60,"Seniors","Male",114.32,24.03,0,3,30,38.1066666666667,1,2,3,6,"Silver"
"2108","C12132",52,"Older Adults","Male",102.97,23.18,0,4,32,25.7425,1,2,3,6,"Silver"
"2109","C12133",57,"Seniors","Male",572.66,60.8,0,1,186,572.66,2,1,1,4,"Bronze"
"2110","C12134",65,"Seniors","Female",546.85,131.82,0,8,116,68.35625,2,3,2,7,"Silver"
"2111","C12135",23,"Young Adults","Male",907.88,112.43,1,6,189,151.313333333333,3,3,1,7,"Silver"
"2112","C12136",49,"Older Adults","Male",89.17,20.17,0,1,52,89.17,1,1,3,5,"Silver"
"2113","C12137",39,"Middle-Aged","Female",103.97,33.19,0,2,271,51.985,1,1,1,3,"Bronze"
"2114","C12138",21,"Young Adults","Male",522.79,86.33,0,4,129,130.6975,2,2,2,6,"Silver"
"2115","C12139",48,"Older Adults","Female",154.83,31.62,0,3,420,51.61,1,2,1,4,"Bronze"
"2116","C12140",42,"Older Adults","Male",57.36,13.56,0,1,10,57.36,1,1,3,5,"Silver"
"2117","C12141",51,"Older Adults","Female",5.39,-2.37,0,1,175,5.39,1,1,2,4,"Bronze"
"2118","C12142",40,"Middle-Aged","Female",1605.68,314.52,0,5,113,321.136,3,3,2,8,"Gold"
"2119","C12143",64,"Seniors","Female",361.47,73.61,1,6,16,60.245,2,3,3,8,"Gold"
"2120","C12144",40,"Middle-Aged","Male",2949.03,791.35,0,5,103,589.806,3,3,2,8,"Gold"
"2121","C12146",48,"Older Adults","Female",658.72,133.08,0,4,26,164.68,2,2,3,7,"Silver"
"2122","C12147",19,"Young Adults","Male",724.02,166.02,0,5,357,144.804,2,3,1,6,"Silver"
"2123","C12148",27,"Middle-Aged","Male",710.67,94.17,0,6,131,118.445,2,3,2,7,"Silver"
"2124","C12149",29,"Middle-Aged","Female",73.54,15.51,1,2,80,36.77,1,1,2,4,"Bronze"
"2125","C12150",27,"Middle-Aged","Male",176.12,32.06,0,2,42,88.06,1,1,3,5,"Silver"
"2126","C12151",46,"Older Adults","Male",934.19,130.04,0,5,43,186.838,3,3,3,9,"Gold"
"2127","C12152",54,"Older Adults","Female",218,34.79,0,3,206,72.6666666666667,1,2,1,4,"Bronze"
"2128","C12153",60,"Seniors","Male",578.8,66.78,0,4,7,144.7,2,2,3,7,"Silver"
"2129","C12154",42,"Older Adults","Male",373.11,45.34,0,5,45,74.622,2,3,3,8,"Gold"
"2130","C12155",33,"Middle-Aged","Female",574.39,145.24,1,5,132,114.878,2,3,2,7,"Silver"
"2131","C12156",53,"Older Adults","Female",2866.3,513.45,0,10,162,286.63,3,3,2,8,"Gold"
"2132","C12157",45,"Older Adults","Male",168.24,42.69,0,2,120,84.12,1,1,2,4,"Bronze"
"2133","C12158",59,"Seniors","Male",3223.83,513.31,1,10,16,322.383,3,3,3,9,"Gold"
"2134","C12159",53,"Older Adults","Female",2560.04,392.52,0,5,9,512.008,3,3,3,9,"Gold"
"2135","C12160",60,"Seniors","Male",1538.09,208.09,0,6,196,256.348333333333,3,3,1,7,"Silver"
"2136","C12161",45,"Older Adults","Male",323.8,52.79,0,7,43,46.2571428571429,2,3,3,8,"Gold"
"2137","C12162",34,"Middle-Aged","Female",394.69,71.81,0,4,110,98.6725,2,2,2,6,"Silver"
"2138","C12163",66,"Seniors","Male",2878.16,364.03,0,6,439,479.693333333333,3,3,1,7,"Silver"
"2139","C12164",51,"Older Adults","Male",201.1,60.94,0,3,118,67.0333333333333,1,2,2,5,"Silver"
"2140","C12165",23,"Young Adults","Male",198.2,39.92,0,4,13,49.55,1,2,3,6,"Silver"
"2141","C12166",43,"Older Adults","Male",267.92,29.28,0,3,94,89.3066666666667,1,2,2,5,"Silver"
"2142","C12167",20,"Young Adults","Female",212.85,50.18,0,3,456,70.95,1,2,1,4,"Bronze"
"2143","C12168",27,"Middle-Aged","Other",7.85,-1.25,0,1,50,7.85,1,1,3,5,"Silver"
"2144","C12169",42,"Older Adults","Male",584.43,69.14,0,6,203,97.405,2,3,1,6,"Silver"
"2145","C12170",61,"Seniors","Female",279.26,77.81,0,6,198,46.5433333333333,1,3,1,5,"Silver"
"2146","C12171",38,"Middle-Aged","Male",76.24,17.25,0,2,279,38.12,1,1,1,3,"Bronze"
"2147","C12172",26,"Middle-Aged","Female",1394.41,176.7,1,6,104,232.401666666667,3,3,2,8,"Gold"
"2148","C12173",18,"Young Adults","Female",50.02,7.28,0,2,350,25.01,1,1,1,3,"Bronze"
"2149","C12174",53,"Older Adults","Male",24.96,-2.44,0,2,527,12.48,1,1,1,3,"Bronze"
"2150","C12175",28,"Middle-Aged","Female",522.65,116.68,0,5,352,104.53,2,3,1,6,"Silver"
"2151","C12176",61,"Seniors","Male",170.18,36.64,1,4,65,42.545,1,2,3,6,"Silver"
"2152","C12177",32,"Middle-Aged","Male",54.69,10.57,0,2,76,27.345,1,1,2,4,"Bronze"
"2153","C12178",46,"Older Adults","Female",725,78.58,0,4,185,181.25,2,2,1,5,"Silver"
"2154","C12179",53,"Older Adults","Male",2593.18,305.84,1,6,138,432.196666666667,3,3,2,8,"Gold"
"2155","C12180",47,"Older Adults","Female",725.03,113.98,0,4,105,181.2575,2,2,2,6,"Silver"
"2156","C12181",27,"Middle-Aged","Female",237.65,61.03,0,5,24,47.53,1,3,3,7,"Silver"
"2157","C12182",33,"Middle-Aged","Male",47.86,3.3,0,3,177,15.9533333333333,1,2,2,5,"Silver"
"2158","C12183",22,"Young Adults","Female",218.42,48.13,0,2,323,109.21,1,1,1,3,"Bronze"
"2159","C12184",50,"Older Adults","Male",17.71,0.27,0,1,7,17.71,1,1,3,5,"Silver"
"2160","C12185",30,"Middle-Aged","Female",252.17,36.73,0,5,229,50.434,1,3,1,5,"Silver"
"2161","C12186",32,"Middle-Aged","Male",561.94,65.16,0,4,406,140.485,2,2,1,5,"Silver"
"2162","C12187",56,"Seniors","Female",511.64,131.9,0,3,255,170.546666666667,2,2,1,5,"Silver"
"2163","C12188",32,"Middle-Aged","Male",1417.14,184.12,1,6,15,236.19,3,3,3,9,"Gold"
"2164","C12189",40,"Middle-Aged","Female",61.51,14.46,0,1,102,61.51,1,1,2,4,"Bronze"
"2165","C12190",33,"Middle-Aged","Female",3401.64,459.15,0,8,1,425.205,3,3,3,9,"Gold"
"2166","C12191",69,"Seniors","Male",812.65,108.15,0,3,191,270.883333333333,3,2,1,6,"Silver"
"2167","C12192",47,"Older Adults","Female",707.41,102.34,0,3,123,235.803333333333,2,2,2,6,"Silver"
"2168","C12193",61,"Seniors","Male",1093.19,202.87,0,2,271,546.595,3,1,1,5,"Silver"
"2169","C12194",25,"Young Adults","Female",1757.05,411.02,0,9,135,195.227777777778,3,3,2,8,"Gold"
"2170","C12195",18,"Young Adults","Female",465.23,114.81,0,3,4,155.076666666667,2,2,3,7,"Silver"
"2171","C12196",33,"Middle-Aged","Female",2927.74,506.77,1,8,37,365.9675,3,3,3,9,"Gold"
"2172","C12197",45,"Older Adults","Male",176.83,40.52,0,3,70,58.9433333333333,1,2,2,5,"Silver"
"2173","C12198",66,"Seniors","Female",292.17,73.22,0,4,184,73.0425,2,2,1,5,"Silver"
"2174","C12199",25,"Young Adults","Female",411.02,54.67,0,2,23,205.51,2,1,3,6,"Silver"
"2175","C12200",28,"Middle-Aged","Female",1186.41,252.44,0,4,92,296.6025,3,2,2,7,"Silver"
"2176","C12201",50,"Older Adults","Female",55.65,15.37,1,2,109,27.825,1,1,2,4,"Bronze"
"2177","C12202",29,"Middle-Aged","Male",644.62,91.19,1,4,23,161.155,2,2,3,7,"Silver"
"2178","C12203",37,"Middle-Aged","Male",2543.74,349.62,0,5,55,508.748,3,3,3,9,"Gold"
"2179","C12204",33,"Middle-Aged","Male",374.09,101.32,0,5,189,74.818,2,3,1,6,"Silver"
"2180","C12205",33,"Middle-Aged","Female",308.95,72.66,0,4,50,77.2375,2,2,3,7,"Silver"
"2181","C12206",53,"Older Adults","Male",635.03,69.66,0,3,238,211.676666666667,2,2,1,5,"Silver"
"2182","C12207",25,"Young Adults","Male",534.18,145.64,1,4,120,133.545,2,2,2,6,"Silver"
"2183","C12208",58,"Seniors","Female",1136.4,129.62,0,5,411,227.28,3,3,1,7,"Silver"
"2184","C12209",46,"Older Adults","Female",946.27,143.03,0,4,156,236.5675,3,2,2,7,"Silver"
"2185","C12210",65,"Seniors","Female",397.47,32.48,1,3,89,132.49,2,2,2,6,"Silver"
"2186","C12211",47,"Older Adults","Male",443.33,33.31,0,6,149,73.8883333333333,2,3,2,7,"Silver"
"2187","C12212",46,"Older Adults","Female",726.23,108.89,0,7,9,103.747142857143,2,3,3,8,"Gold"
"2188","C12213",29,"Middle-Aged","Female",103.79,19.17,0,2,511,51.895,1,1,1,3,"Bronze"
"2189","C12214",65,"Seniors","Female",13.36,1.02,0,1,29,13.36,1,1,3,5,"Silver"
"2190","C12215",40,"Middle-Aged","Female",831.96,258.63,1,4,38,207.99,3,2,3,8,"Gold"
"2191","C12216",34,"Middle-Aged","Female",590.72,149.8,0,3,107,196.906666666667,2,2,2,6,"Silver"
"2192","C12217",42,"Older Adults","Male",731.48,110.33,0,5,12,146.296,2,3,3,8,"Gold"
"2193","C12218",62,"Seniors","Female",692.43,64.59,0,3,145,230.81,2,2,2,6,"Silver"
"2194","C12219",65,"Seniors","Female",650.34,80.98,0,3,251,216.78,2,2,1,5,"Silver"
"2195","C12220",46,"Older Adults","Male",467.81,82.01,0,6,161,77.9683333333333,2,3,2,7,"Silver"
"2196","C12221",25,"Young Adults","Female",338.24,84.72,0,1,87,338.24,2,1,2,5,"Silver"
"2197","C12222",32,"Middle-Aged","Female",61.27,9.05,0,2,123,30.635,1,1,2,4,"Bronze"
"2198","C12223",68,"Seniors","Male",680.82,98.75,0,6,20,113.47,2,3,3,8,"Gold"
"2199","C12224",29,"Middle-Aged","Female",925.39,176.76,0,6,69,154.231666666667,3,3,2,8,"Gold"
"2200","C12225",54,"Older Adults","Female",178.85,47.78,0,4,50,44.7125,1,2,3,6,"Silver"
"2201","C12226",63,"Seniors","Male",598.31,145.8,1,6,203,99.7183333333333,2,3,1,6,"Silver"
"2202","C12227",19,"Young Adults","Female",186.52,38.44,0,2,358,93.26,1,1,1,3,"Bronze"
"2203","C12228",65,"Seniors","Male",304.63,54.63,0,6,44,50.7716666666667,2,3,3,8,"Gold"
"2204","C12229",67,"Seniors","Female",136.45,33.75,0,1,68,136.45,1,1,2,4,"Bronze"
"2205","C12230",27,"Middle-Aged","Male",315.6,32.22,0,3,64,105.2,2,2,3,7,"Silver"
"2206","C12231",69,"Seniors","Male",177.87,40.13,0,3,38,59.29,1,2,3,6,"Silver"
"2207","C12232",64,"Seniors","Male",197.96,53.71,0,1,234,197.96,1,1,1,3,"Bronze"
"2208","C12233",57,"Seniors","Male",655.8,106.53,0,8,37,81.975,2,3,3,8,"Gold"
"2209","C12234",26,"Middle-Aged","Male",482.49,66.63,1,5,20,96.498,2,3,3,8,"Gold"
"2210","C12235",63,"Seniors","Male",108.91,20.35,0,4,43,27.2275,1,2,3,6,"Silver"
"2211","C12236",21,"Young Adults","Female",335.55,109.35,0,1,471,335.55,2,1,1,4,"Bronze"
"2212","C12237",35,"Middle-Aged","Male",292.72,30.09,0,3,197,97.5733333333333,2,2,1,5,"Silver"
"2213","C12238",23,"Young Adults","Female",101.86,12.13,0,2,234,50.93,1,1,1,3,"Bronze"
"2214","C12239",58,"Seniors","Female",299.44,18.53,0,3,216,99.8133333333333,2,2,1,5,"Silver"
"2215","C12240",43,"Older Adults","Female",1046.87,120.96,0,3,19,348.956666666667,3,2,3,8,"Gold"
"2216","C12241",44,"Older Adults","Female",332.47,70,0,6,34,55.4116666666667,2,3,3,8,"Gold"
"2217","C12242",63,"Seniors","Female",1268.1,179.28,0,4,53,317.025,3,2,3,8,"Gold"
"2218","C12243",20,"Young Adults","Female",512.01,117.72,1,8,56,64.00125,2,3,3,8,"Gold"
"2219","C12244",24,"Young Adults","Male",292.5,70.8,0,3,210,97.5,2,2,1,5,"Silver"
