"total_amount","price","quantity","discount","categoryElectronics","categoryFashion","categoryGrocery","categoryHome","categorySports","categoryToys",".fitted",".resid"
569.88,599.87,1,0.05,1,0,0,0,0,0,813.438532521355,-243.558532521355
75.63,108.04,1,0.3,0,1,0,0,0,0,56.7220199920108,18.9079800079892
761.06,237.83,4,0.2,1,0,0,0,0,0,593.086819931333,167.973180068667
15.83,17.59,1,0.1,0,0,1,0,0,0,-41.3071211331707,57.1371211331707
317.83,317.83,1,0,0,1,0,0,0,0,422.995846306636,-105.165846306636
160.74,84.6,2,0.05,0,0,0,1,0,0,175.028376245818,-14.2883762458176
175.01,97.23,2,0.1,0,1,0,0,0,0,191.98467765314,-16.9746776531398
153.7,76.85,2,0,1,0,0,0,0,0,160.345418410126,-6.6454184101263
87.18,43.59,2,0,0,1,0,0,0,0,130.466475514875,-43.2864755148752
690.57,181.73,4,0.05,1,0,0,0,0,0,537.005412764746,153.564587235254
214.98,107.49,2,0,0,0,0,1,0,0,218.132082737796,-3.15208273779623
2.46,2.59,1,0.05,0,0,1,0,0,0,-54.5031889017129,56.9631889017129
110.14,55.07,2,0,0,0,0,0,1,0,139.887344875866,-29.7473448758658
17.83,17.83,1,0,0,0,0,0,1,0,-30.4033869100202,48.2333869100202
89.46,89.46,1,0,0,0,0,1,0,0,76.3849947509234,13.0750052490766
12.12,13.47,1,0.1,0,0,0,0,0,1,-47.4289229266081,59.5489229266081
6.27,6.27,1,0,0,0,1,0,0,0,-39.9431262087474,46.2131262087474
102.03,40.01,3,0.15,0,0,1,0,0,0,212.827684899397,-110.797684899397
70.33,78.14,1,0.1,1,0,0,0,0,0,29.1213292724951,41.2086707275049
72.52,36.26,2,0,0,0,0,0,0,1,119.575017469755,-47.0550174697547
100.89,26.55,4,0.05,0,1,0,0,0,0,325.96868475884,-225.07868475884
39.27,39.27,1,0,0,0,0,1,0,0,1.80896756339255,37.4610324366075
37.17,20.65,2,0.1,0,1,0,0,0,0,78.1964297547316,-41.0264297547316
226.38,238.3,1,0.05,0,0,0,0,1,0,288.095257192891,-61.7152571928905
43.41,45.69,1,0.05,0,0,0,0,0,0,9.53799005390728,33.8720099460927
104.8,55.16,2,0.05,1,0,0,0,0,0,119.024760984197,-14.2247609841974
5.13,5.13,1,0,0,0,0,0,0,1,-41.6370228214947,46.7670228214947
158,158,1,0,0,0,0,1,0,0,178.226813906798,-20.2268139067982
174.11,174.11,1,0,1,0,0,0,0,0,189.904769443983,-15.7947694439831
1364.6,341.15,4,0,0,0,0,1,0,0,795.235004921067,569.364995078932
213.31,213.31,1,0,0,0,0,1,0,0,260.410517109475,-47.1005171094747
2068.87,725.92,3,0.05,1,0,0,0,0,0,1230.64652970661,838.223470293385
119.64,119.64,1,0,1,0,0,0,0,0,108.969200587542,10.6707994124584
3.15,3.15,1,0,0,0,1,0,0,0,-44.5790537804768,47.7290537804768
43.88,54.85,1,0.2,0,0,0,0,0,1,-4.12753874648514,48.0075387464851
207.38,218.3,1,0.05,1,0,0,0,0,0,246.473505744186,-39.0935057441855
16.17,16.17,1,0,0,0,0,0,0,0,-25.232971413837,41.402971413837
145.73,161.92,1,0.1,0,0,0,1,0,0,165.867349741735,-20.1373497417349
14.64,15.41,1,0.05,0,0,0,0,0,0,-35.4542813794147,50.0942813794147
283.99,283.99,1,0,0,0,0,1,0,0,365.432107099805,-81.442107099805
1034.27,1088.7,1,0.05,1,0,0,0,0,0,1539.77842831894,-505.508428318938
21.15,24.88,1,0.15,0,1,0,0,0,0,-39.567143613998,60.717143613998
251.62,125.81,2,0,1,0,0,0,0,0,233.093820304956,18.5261796950439
20.31,20.31,1,0,0,0,0,1,0,0,-26.3632076801935,46.6732076801935
7.52,4.18,2,0.1,0,0,1,0,0,0,53.7240813231988,-46.2040813231988
2.98,2.98,1,0,0,0,1,0,0,0,-44.8316523981671,47.8116523981671
2.5,1.39,2,0.1,0,0,1,0,0,0,49.5784922446331,-47.0784922446331
1.47,1.63,1,0.1,0,0,1,0,0,0,-65.0216737116323,66.4916737116323
534.7,281.42,2,0.05,1,0,0,0,0,0,455.218662387878,79.4813376121222
117.88,130.98,1,0.1,0,0,0,0,1,0,119.539190162095,-1.65919016209492
195.78,206.08,1,0.05,0,1,0,0,0,0,247.857356473673,-52.0773564736734
26.65,5.33,5,0,0,0,0,0,0,1,418.487255100749,-391.837255100749
51.12,25.56,2,0,0,0,0,0,0,1,103.676163297478,-52.5561632974777
186.1,116.31,2,0.2,0,0,0,1,0,0,194.869311144943,-8.76931114494346
272.55,95.63,3,0.05,0,0,0,1,0,0,306.374344680734,-33.8243446807336
258.06,67.91,4,0.05,0,1,0,0,0,0,387.424442568688,-129.364442568688
18.41,18.41,1,0,0,1,0,0,0,0,-21.9046131572107,40.3146131572107
5.32,5.91,1,0.1,0,0,1,0,0,0,-58.6621320427215,63.9821320427215
7.39,7.39,1,0,0,0,1,0,0,0,-38.2789470804343,45.6689470804343
29.8,14.9,2,0,0,1,0,0,0,0,87.8367440940691,-58.0367440940691
31.47,37.02,1,0.15,0,1,0,0,0,0,-21.5286305624614,52.9986305624614
95.96,95.96,1,0,1,0,0,0,0,0,73.7836990174931,22.1763009825068
6.04,6.04,1,0,0,0,1,0,0,0,-40.2848772797403,46.3248772797403
2.58,2.58,1,0,0,0,1,0,0,0,-45.4260020868504,48.0060020868504
3.7,3.9,1,0.05,0,0,0,0,0,0,-52.5566936712753,56.2566936712753
53.15,53.15,1,0,0,0,0,0,1,0,22.0776906007108,31.0723093992892
94.06,104.51,1,0.1,0,0,0,0,1,0,80.2080995134808,13.8519004865192
13.1,13.1,1,0,0,1,0,0,0,0,-29.7946052744809,42.8946052744809
67.22,67.22,1,0,0,0,1,0,0,0,50.6209076043628,16.5990923956372
10.86,10.86,1,0,0,0,0,0,0,0,-33.1229635311071,43.9829635311071
57.46,57.46,1,0,1,0,0,0,0,0,16.5775414817303,40.8824585182697
13.74,13.74,1,0,0,0,0,1,0,0,-36.1254013168159,49.8654013168159
25.42,29.91,1,0.15,0,0,0,0,0,0,-32.0931962788062,57.5131962788062
59.49,59.49,1,0,0,1,0,0,0,0,39.135099870559,20.354900129441
239.12,239.12,1,0,0,0,0,0,1,0,298.405719611771,-59.2857196117708
4.05,2.25,2,0.1,0,0,1,0,0,0,50.8563440753021,-46.8063440753021
9.6,11.29,1,0.15,0,0,0,0,0,1,-59.7601742870115,69.3601742870115
226.4,226.4,1,0,0,0,0,0,1,0,279.505399511644,-53.1053995116435
220.39,220.39,1,0,0,0,0,1,0,0,270.930506599168,-50.5405065991681
18.07,18.07,1,0,0,1,0,0,0,0,-22.4098103925915,40.4798103925915
901.77,300.59,3,0,0,0,0,1,0,0,620.011170719111,281.758829280889
61.15,61.15,1,0,0,1,0,0,0,0,41.6016510785945,19.5483489214055
14.36,5.04,3,0.05,0,0,1,0,0,0,179.050754480423,-164.690754480423
1.6,1.6,1,0,0,0,1,0,0,0,-46.8821588241243,48.4821588241243
259.94,273.62,1,0.05,1,0,0,0,0,0,328.672067689079,-68.732067689079
106.2,26.55,4,0,0,0,0,0,0,1,335.06073031592,-228.86073031592
81.52,40.76,2,0,0,0,0,0,1,0,118.624484763222,-37.1044847632225
3.26,3.43,1,0.05,0,0,1,0,0,0,-53.2550545554781,56.5150545554781
14.21,20.3,1,0.3,0,0,0,1,0,0,-80.9303397648883,95.1403397648883
191.46,191.46,1,0,0,0,0,0,1,0,227.588954205162,-36.1289542051615
17.41,17.41,1,0,0,0,0,1,0,0,-30.6722429231471,48.0822429231471
1066.59,355.53,3,0,1,0,0,0,0,0,689.385622285222,377.204377714778
518.23,518.23,1,0,1,0,0,0,0,0,701.223806618183,-182.993806618183
977.04,542.8,2,0.1,1,0,0,0,0,0,834.504420900868,142.535579099132
114.28,57.14,2,0,0,1,0,0,0,0,150.60007121902,-36.3200712190203
57.01,57.01,1,0,0,1,0,0,0,0,35.4501318007229,21.5598681992771
62.21,73.19,1,0.15,0,0,0,0,1,0,24.5784733325028,37.6315266674972
63.01,63.01,1,0,0,0,0,0,1,0,36.7284104267529,26.2815895732471
11.21,2.95,4,0.05,0,0,1,0,0,0,290.902053126528,-279.692053126528
85.38,42.69,2,0,0,1,0,0,0,0,129.129188715338,-43.7491887153379
9.36,1.97,5,0.05,0,0,1,0,0,0,404.40267215873,-395.04267215873
15.7,18.47,1,0.15,0,0,0,0,0,0,-49.0915973751471,64.7915973751471
164.56,182.84,1,0.1,0,0,0,1,0,0,196.951838459869,-32.3918384598689
67.52,67.52,1,0,0,0,0,0,1,0,43.4297031666565,24.0902968333435
79.8,79.8,1,0,0,0,0,0,1,0,61.6762386092323,18.1237613907677
650.1,650.1,1,0,1,0,0,0,0,0,897.166040234834,-247.066040234834
95.44,112.28,1,0.15,0,0,0,0,1,0,82.6612966590734,12.7787033409266
22.25,23.42,1,0.05,0,0,0,0,1,0,-31.1893955677514,53.4393955677514
11.31,11.31,1,0,0,0,1,0,0,0,-32.4543201313384,43.7643201313385
18.82,6.97,3,0.1,0,0,1,0,0,0,172.82644617124,-154.00644617124
32.79,32.79,1,0,0,0,0,0,1,0,-8.17470855326665,40.9647085532666
107.03,112.66,1,0.05,0,0,0,0,1,0,101.410019977482,5.61998002251832
6.32,7.43,1,0.15,0,0,1,0,0,0,-65.4956487828048,71.8156487828048
18.18,20.2,1,0.1,0,0,1,0,0,0,-37.4289894145124,55.6089894145124
17.43,19.37,1,0.1,0,0,0,0,0,1,-38.6622650185302,56.0922650185302
3.75,4.17,1,0.1,0,0,0,0,0,1,-61.2475531884937,64.9975531884937
190.18,190.18,1,0,1,0,0,0,0,0,213.782768186833,-23.6027681868327
8.19,8.19,1,0,0,0,0,0,0,1,-37.0902477030678,45.2802477030678
22.08,12.99,2,0.15,0,1,0,0,0,0,57.7225876593677,-35.6425876593677
42.46,42.46,1,0,0,0,0,0,0,0,13.8306618748697,28.6293381251303
58.1,72.63,1,0.2,0,0,0,1,0,0,15.0095493712571,43.0904506287429
51.71,51.71,1,0,0,1,0,0,0,0,27.5749984256698,24.1350015743302
104.58,110.08,1,0.05,0,1,0,0,0,0,105.213431189693,-0.633431189693468
17.4,17.4,1,0,0,0,0,0,0,1,-23.405346121136,40.805346121136
5.51,7.87,1,0.3,0,0,0,0,0,1,-92.1180007964921,97.6280007964921
41.32,41.32,1,0,0,0,0,0,0,0,12.1367652621224,29.1832347378776
66.27,66.27,1,0,0,0,0,0,1,0,41.5723603895214,24.6976396104786
21.46,11.92,2,0.1,0,0,1,0,0,0,65.2247477992197,-43.7647477992197
315.95,315.95,1,0,0,0,0,1,0,0,412.920647225597,-96.9706472255966
16.54,19.46,1,0.15,0,0,0,0,0,0,-47.6205818956561,64.1605818956561
12.98,12.98,1,0,0,0,0,0,0,0,-29.9729101810859,42.9529101810859
14.49,18.11,1,0.2,0,0,1,0,0,0,-58.7185576520417,73.2085576520417
48.2,12.05,4,0,0,1,0,0,0,0,313.515554101152,-265.315554101152
23.28,33.26,1,0.3,0,0,1,0,0,0,-54.3916543073228,77.6716543073228
126.52,126.52,1,0,0,1,0,0,0,0,138.733248951655,-12.2132489516546
331.48,331.48,1,0,1,0,0,0,0,0,423.736795714191,-92.2567957141908
13.24,13.24,1,0,0,1,0,0,0,0,-29.5865828834418,42.8265828834418
178.44,89.22,2,0,0,0,0,1,0,0,190.985160707189,-12.5451607071888
64.13,64.13,1,0,0,0,0,0,1,0,38.392589555066,25.737410444934
53.82,56.65,1,0.05,0,0,0,1,0,0,18.5414159796002,35.2785840203998
33.57,35.34,1,0.05,0,0,0,1,0,0,-13.122563685,46.692563685
8.92,10.5,1,0.15,0,0,0,0,0,0,-60.9340149221609,69.8540149221609
28.72,17.95,2,0.2,0,0,0,0,0,1,56.0004782419604,-27.2804782419604
23.52,24.76,1,0.05,0,0,0,0,0,1,-21.5613574064438,45.0813574064438
1492.34,392.72,4,0.05,0,0,0,0,1,0,862.414281817486,629.925718182514
10.71,4.2,3,0.15,0,0,1,0,0,0,159.618529020029,-148.908529020029
8.59,8.59,1,0,0,0,0,0,0,0,-36.4958980143846,45.0858980143846
90.45,90.45,1,0,1,0,0,0,0,0,65.5965320558814,24.8534679441186
135.38,142.51,1,0.05,0,1,0,0,0,0,153.400332199688,-18.0203321996879
28.65,28.65,1,0,0,1,0,0,0,0,-6.68926112691955,35.3392611269195
264.52,66.13,4,0,0,0,0,0,0,0,393.871632011127,-129.351632011127
28.5,30,1,0.05,0,0,1,0,0,0,-13.7753764846932,42.2753764846932
9.22,2.88,4,0.2,0,0,0,0,0,1,263.52190525977,-254.30190525977
17.97,21.14,1,0.15,0,1,0,0,0,0,-45.1243132031864,63.0943132031864
51.7,57.44,1,0.1,0,0,0,1,0,0,10.62321105767,41.07678894233
41.94,41.94,1,0,0,0,0,0,1,0,5.4210405753627,36.5189594246373
7.46,8.29,1,0.1,0,0,1,0,0,0,-55.1257513950562,62.5857513950562
549.64,274.82,2,0,1,0,0,0,0,0,454.503938081684,95.1360619183162
177.23,196.92,1,0.1,0,0,0,1,0,0,217.872947501519,-40.6429475015192
10.2,5.1,2,0,0,0,1,0,0,0,73.2751767213295,-63.0751767213295
11.34,5.67,2,0,0,0,1,0,0,0,74.1221250277031,-62.7821250277031
49.88,49.88,1,0,0,1,0,0,0,0,24.8558485999439,25.0241514000561
102.79,114.21,1,0.1,1,0,0,0,0,0,82.7168124495072,20.0731875504928
17.76,18.7,1,0.05,0,0,0,0,0,0,-30.565755189995,48.325755189995
7.68,7.68,1,0,0,0,0,0,0,1,-37.8480435561389,45.5280435561389
15.06,15.85,1,0.05,0,1,0,0,0,0,-34.8004967218632,49.8604967218632
19.72,21.91,1,0.1,0,0,1,0,0,0,-34.8881444953915,54.6081444953915
65.38,65.38,1,0,0,1,0,0,0,0,47.8868990364199,17.4931009635801
30.12,10.04,3,0,0,0,0,0,0,0,195.572171146043,-165.452171146043
62.75,62.75,1,0,0,0,0,0,1,0,36.3420831291088,26.4079168708912
26.48,13.24,2,0,0,1,0,0,0,0,85.3701928860336,-58.8901928860336
15.38,7.69,2,0,0,1,0,0,0,0,77.1235909555535,-61.7435909555535
113.28,125.87,1,0.1,0,0,0,1,0,0,112.301584049157,0.978415950843029
29.4,10.89,3,0.1,0,0,0,0,0,1,178.651073120336,-149.251073120336
100.38,125.48,1,0.2,1,0,0,0,0,0,81.2785238139986,19.1014761860014
5.98,5.98,1,0,0,0,0,0,0,0,-40.3740297330428,46.3540297330428
347.84,122.05,3,0.05,0,0,0,0,1,0,345.275930458272,2.56406954172814
10.76,10.76,1,0,0,0,0,0,0,0,-33.2715509532779,44.0315509532779
30.71,32.33,1,0.05,0,0,1,0,0,0,-10.3132895481133,41.0232895481133
8.25,8.25,1,0,0,0,0,0,0,0,-37.0010952497653,45.2510952497653
9.85,9.85,1,0,0,0,0,0,0,0,-34.6236964950323,44.4736964950323
49.76,49.76,1,0,0,0,0,0,0,0,24.677543693339,25.082456306661
88.87,93.55,1,0.05,0,0,0,0,1,0,73.0149636006394,15.8550363993606
174.56,87.28,2,0,1,0,0,0,0,0,175.843086542542,-1.28308654254204
11.5,11.5,1,0,0,0,1,0,0,0,-32.1720040292139,43.6720040292139
152.75,169.72,1,0.1,1,0,0,0,0,0,165.197690496525,-12.4476904965252
134.24,141.31,1,0.05,0,0,0,0,1,0,143.980316429419,-9.74031642941947
4.98,4.98,1,0,0,0,0,0,0,0,-41.8599039547509,46.8399039547509
121.5,127.9,1,0.05,0,1,0,0,0,0,131.691709820532,-10.1917098205323
261.4,261.4,1,0,1,0,0,0,0,0,319.606730256885,-58.2067302568854
336.51,480.73,1,0.3,1,0,0,0,0,0,590.951249961651,-254.441249961651
64.97,64.97,1,0,0,1,0,0,0,0,47.2776906055196,17.6923093944804
2.86,3.58,1,0.2,0,0,1,0,0,0,-80.3083100934607,83.1683100934607
43.71,43.71,1,0,0,0,0,0,0,1,15.6880046520048,28.0219953479952
129.29,136.09,1,0.05,1,0,0,0,0,0,124.319785977561,4.97021402243939
15.39,15.39,1,0,0,1,0,0,0,0,-26.3919533067693,41.7819533067693
8.54,10.68,1,0.2,0,0,1,0,0,0,-69.758603119333,78.298603119333
420.04,210.02,2,0,0,1,0,0,0,0,377.760522233759,42.2794777662415
5.95,5.95,1,0,0,0,1,0,0,0,-40.418605959694,46.368605959694
169.06,169.06,1,0,0,1,0,0,0,0,201.942338343118,-32.8823383431183
56.24,66.16,1,0.15,0,0,0,0,1,0,14.1327775538946,42.1072224461054
246.98,246.98,1,0,0,0,0,1,0,0,310.439902154387,-63.4599021543872
265.83,295.37,1,0.1,1,0,0,0,0,0,351.897786454151,-86.0677864541511
16.3,16.3,1,0,0,1,0,0,0,0,-25.0398077650149,41.3398077650149
218.49,218.49,1,0,0,0,0,0,1,0,267.752134417932,-49.2621344179322
24.28,8.67,4,0.3,0,1,0,0,0,0,253.941025889301,-229.661025889301
147.87,31.13,5,0.05,0,0,0,0,0,0,447.730764463739,-299.860764463739
184.68,92.34,2,0,0,1,0,0,0,0,202.902843823146,-18.2228438231463
244.89,244.89,1,0,0,0,0,1,0,0,307.334425031017,-62.4444250310172
150.24,150.24,1,0,0,0,0,1,0,0,166.696429946343,-16.4564299463432
40.84,48.05,1,0.15,0,0,0,1,0,0,-12.421193441249,53.261193441249
120.56,42.3,3,0.05,0,1,0,0,0,0,234.414427981268,-113.854427981268
133.7,140.74,1,0.05,0,0,0,1,0,0,143.488579283036,-9.7885792830364
680.34,226.78,3,0,0,0,0,0,1,0,509.983583254843,170.356416745157
3.13,3.29,1,0.05,0,0,1,0,0,0,-53.4630769465172,56.5930769465172
14.3,14.3,1,0,0,0,0,0,0,1,-28.0115562084312,42.3115562084312
172.6,181.68,1,0.05,1,0,0,0,0,0,192.060791745234,-19.460791745234
30.82,32.44,1,0.05,0,1,0,0,0,0,-10.1498433837254,40.9698433837254
219.85,115.71,2,0.05,1,0,0,0,0,0,208.994445108624,10.8555548913756
129.68,129.68,1,0,1,0,0,0,0,0,123.887377773491,5.79262222650885
77.23,77.23,1,0,0,1,0,0,0,0,65.4945085636612,11.7354914363388
29.6,37,1,0.2,0,1,0,0,0,0,-30.6503936039752,60.2503936039752
40.49,40.49,1,0,0,1,0,0,0,0,10.9034896581046,29.5865103418954
116.99,116.99,1,0,0,1,0,0,0,0,124.572867618776,-7.58286761877621
31.43,18.49,2,0.15,0,1,0,0,0,0,65.8948958787624,-34.4648958787624
170.81,179.8,1,0.05,1,0,0,0,0,0,189.267348208423,-18.4573482084228
23.15,23.15,1,0,0,1,0,0,0,0,-14.8615693463142,38.0115693463142
115.86,115.86,1,0,0,0,0,0,1,0,115.256863044027,0.603136955972687
41.08,45.64,1,0.1,0,1,0,0,0,0,0.371650785742258,40.7083492142577
180.1,257.28,1,0.3,1,0,0,0,0,0,258.93265512097,-78.8326551209702
387.92,408.34,1,0.05,1,0,0,0,0,0,528.849042837598,-140.929042837598
97.1,97.1,1,0,0,0,0,1,0,0,87.7370738047734,9.36292619522656
31.76,35.29,1,0.1,0,0,0,0,0,1,-15.0071474089368,46.7671474089369
398.9,221.61,2,0.1,1,0,0,0,0,0,357.256479630435,41.6435203695647
48.63,57.21,1,0.15,0,0,0,0,0,0,8.47116997382565,40.1588300261744
45.06,22.53,2,0,0,0,0,0,1,0,91.5369977014834,-46.4769977014834
10.84,5.42,2,0,0,0,0,0,0,0,73.7506564722761,-62.9106564722761
45.94,22.97,2,0,0,0,0,0,0,1,99.8277490632537,-53.8877490632537
11.71,11.71,1,0,0,0,0,0,0,1,-31.8599704426552,43.5699704426552
247.69,247.69,1,0,1,0,0,0,0,0,299.235394677267,-51.545394677267
500.37,166.79,3,0,0,0,0,1,0,0,421.201199854563,79.1688001454365
30.38,33.75,1,0.1,0,0,0,0,1,0,-24.9323604145861,55.3123604145861
1.35,1.59,1,0.15,0,0,1,0,0,0,-74.1731542375803,75.5231542375803
10.69,13.36,1,0.2,0,0,0,0,0,1,-65.7764602051552,76.4664602051552
1563.26,781.63,2,0,1,0,0,0,0,0,1207.55985238558,355.700147614421
163.68,34.46,5,0.05,0,1,0,0,0,0,452.678725622027,-288.998725622027
18.69,18.69,1,0,0,0,0,0,0,1,-21.4885683751325,40.1785683751325
116.19,40.77,3,0.05,0,0,0,1,0,0,224.859284877826,-108.669284877826
18.28,18.28,1,0,0,0,0,0,0,0,-22.0977768060328,40.3777768060328
19.05,19.05,1,0,0,0,0,0,0,0,-20.9536536553176,40.0036536553176
137.12,137.12,1,0,1,0,0,0,0,0,134.942281983,2.17771801700042
16.56,5.52,3,0,0,0,0,0,0,1,188.856019663922,-172.296019663922
10.48,10.48,1,0,0,0,0,0,0,1,-33.6875957353562,44.1675957353562
30.44,15.22,2,0,0,0,0,1,0,0,81.0304683007875,-50.5904683007875
7.46,7.46,1,0,0,0,0,0,0,0,-38.1749358849147,45.6349358849147
125.32,139.25,1,0.1,0,0,0,0,1,0,131.827369975621,-6.50736997562112
192.07,56.49,4,0.15,0,1,0,0,0,0,352.271667842622,-160.201667842622
438.37,171.91,3,0.15,1,0,0,0,0,0,389.273261023937,49.0967389760628
294.84,310.36,1,0.05,1,0,0,0,0,0,383.263086594636,-88.4230865946356
24.28,24.28,1,0,0,0,1,0,0,0,-13.1825314757841,37.4625314757841
180.2,94.84,2,0.05,0,1,0,0,0,0,197.525483820337,-17.325483820337
395.28,395.28,1,0,1,0,0,0,0,0,518.535571059169,-123.255571059169
27.44,27.44,1,0,0,0,0,1,0,0,-15.7689244794146,43.2089244794146
458.11,107.79,5,0.15,1,0,0,0,0,0,523.912557466963,-65.802557466963
162.08,162.08,1,0,1,0,0,0,0,0,172.029702556834,-9.94970255683438
125.01,156.26,1,0.2,0,0,0,1,0,0,139.273210532708,-14.2632105327076
49.29,49.29,1,0,0,0,0,1,0,0,16.697427264908,32.592572735092
18.3,18.3,1,0,0,0,0,0,0,0,-22.0680593215986,40.3680593215986
181.69,181.69,1,0,0,0,0,0,1,0,213.071963059073,-31.3819630590732
194.35,228.65,1,0.15,0,0,0,0,1,0,255.572479839248,-61.2224798392479
750.3,250.1,3,0,0,0,0,1,0,0,544.989381265067,205.310618734933
22.17,22.17,1,0,0,0,0,0,1,0,-23.9546927878069,46.1246927878069
117.61,123.8,1,0.05,0,1,0,0,0,0,125.599625511529,-7.98962551152893
307.31,161.74,2,0.05,0,0,0,1,0,0,289.648713708382,17.6612862916176
136.98,136.98,1,0,0,0,0,1,0,0,146.993737766493,-10.0137377664934
18.98,18.98,1,0,0,1,0,0,0,0,-21.0576648508371,40.0376648508371
403.56,134.52,3,0,0,1,0,0,0,0,380.53379426427,23.0262057357295
52.91,55.69,1,0.05,1,0,0,0,0,0,4.85549855222732,48.0545014477727
21.29,21.29,1,0,0,0,0,1,0,0,-24.9070509429195,46.1970509429195
6.03,7.09,1,0.15,0,0,0,0,0,0,-66.0008460181856,72.0308460181856
180.23,63.24,3,0.05,0,1,0,0,0,0,265.528634183836,-85.2986341838357
13.84,13.84,1,0,0,0,1,0,0,0,-28.6950583504169,42.5350583504169
73.92,73.92,1,0,0,0,0,0,0,0,60.5762648898073,13.3437351101927
13.3,6.65,2,0,0,0,1,0,0,0,75.5782817649771,-62.2782817649771
13.46,13.46,1,0,0,0,0,0,0,0,-29.259690554666,42.719690554666
50.52,59.44,1,0.15,0,1,0,0,0,0,11.7846694882348,38.7353305117652
3.34,3.52,1,0.05,0,0,1,0,0,0,-53.1213258755243,56.4613258755244
17.5,9.21,2,0.05,0,0,1,0,0,0,70.2900742154703,-52.7900742154703
11.45,12.05,1,0.05,0,0,0,1,0,0,-47.7285743085822,59.1785743085822
49.08,49.08,1,0,0,1,0,0,0,0,23.6671492225774,25.4128507774226
160.68,80.34,2,0,0,1,0,0,0,0,185.072353162649,-24.3923531626488
19.44,6.48,3,0,0,0,0,0,0,1,190.282458916762,-170.842458916762
457.03,169.27,3,0.1,1,0,0,0,0,0,394.442598635707,62.5874013642926
12.92,6.46,2,0,0,0,0,0,0,0,75.2959656628526,-62.3759656628526
104.03,104.03,1,0,0,0,0,0,1,0,97.6789710012202,6.35102899877981
43.53,45.82,1,0.05,0,1,0,0,0,0,9.73115370272934,33.7988462972707
728.72,182.18,4,0,0,0,0,0,1,0,558.670368736136,170.049631263864
640.69,355.94,2,0.1,0,0,0,0,1,0,568.75823084703,71.93176915297
207.23,207.23,1,0,0,1,0,0,0,0,258.658157385717,-51.4281573857175
21.19,24.93,1,0.15,0,0,0,1,0,0,-46.7746054471408,67.9646054471408
17.84,17.84,1,0,0,0,0,0,0,1,-22.7515614635844,40.5915614635844
78.28,41.2,2,0.05,0,0,0,0,0,0,117.823190567913,-39.5431905679132
29.36,29.36,1,0,0,0,0,0,0,0,-5.63429042950679,34.9942904295068
618.52,309.26,2,0,0,0,0,1,0,0,517.936924451845,100.583075548155
191.55,239.44,1,0.2,1,0,0,0,0,0,250.608750119856,-59.0587501198565
8.33,8.33,1,0,0,0,1,0,0,0,-36.8822253120287,45.2122253120287
3.65,3.65,1,0,0,0,0,0,0,0,-43.8361166696227,47.4861166696227
5.49,5.78,1,0.05,0,1,0,0,0,0,-49.763250134464,55.253250134464
100.81,126.01,1,0.2,0,0,0,0,1,0,93.9703041660463,6.8396958339537
17.69,18.62,1,0.05,0,0,0,0,0,0,-30.6846251277317,48.3746251277317
58.07,58.07,1,0,0,1,0,0,0,0,37.0251584757335,21.0448415242665
36.75,7.35,5,0,0,0,0,0,0,1,421.488721028599,-384.738721028599
1775.44,696.25,3,0.15,1,0,0,0,0,0,1168.37655043438,607.063449565625
108.23,60.13,2,0.1,0,0,0,0,0,0,136.858744027768,-28.6287440277684
152.94,152.94,1,0,0,0,0,1,0,0,170.708290344955,-17.7682903449551
19.95,21,1,0.05,0,1,0,0,0,0,-27.1482444800663,47.0982444800663
27.16,6.79,4,0,0,0,0,0,0,1,305.699855694967,-278.539855694967
106.58,106.58,1,0,0,0,0,0,1,0,101.467950266576,5.11204973342412
230.35,287.94,1,0.2,0,0,0,0,1,0,334.577916887243,-104.227916887243
234.9,123.63,2,0.05,0,0,0,1,0,0,233.022047119086,1.87795288091425
25.07,25.07,1,0,0,0,1,0,0,0,-12.0086908406346,37.0786908406346
137.91,45.97,3,0,0,1,0,0,0,0,248.959631932016,-111.049631932016
28.98,30.51,1,0.05,0,0,0,0,0,0,-13.0175806316221,41.9975806316221
10.23,12.04,1,0.15,0,0,1,0,0,0,-58.6457686207304,68.8757686207304
328.37,328.37,1,0,1,0,0,0,0,0,419.115726884679,-90.7457268846786
486.86,486.86,1,0,1,0,0,0,0,0,654.611932283199,-167.751932283199
7.64,7.64,1,0,0,0,1,0,0,0,-37.9074785250073,45.5474785250073
31.85,31.85,1,0,0,0,1,0,0,0,-1.93446361745356,33.7844636174536
82.32,41.16,2,0,0,0,0,0,0,1,126.855801156124,-44.5358011561245
180.13,180.13,1,0,0,0,0,1,0,0,211.109210433199,-30.979210433199
189.11,189.11,1,0,0,0,0,1,0,0,224.452360944138,-35.342360944138
31.21,31.21,1,0,0,1,0,0,0,0,-2.88542311934675,34.0954231193468
245.28,245.28,1,0,0,0,0,1,0,0,307.913915977483,-62.6339159774834
365.14,365.14,1,0,0,0,0,1,0,0,486.010800191419,-120.870800191419
565.28,565.28,1,0,1,0,0,0,0,0,771.13418874955,-205.85418874955
57.58,28.79,2,0,0,0,0,1,0,0,101.193781489367,-43.6137814893668
213.38,213.38,1,0,0,0,0,1,0,0,260.514528304994,-47.1345283049942
71.43,71.43,1,0,0,0,0,0,1,0,49.2394713735353,22.1905286264647
120.19,133.54,1,0.1,0,0,0,1,0,0,123.698239329658,-3.50823932965828
90.24,94.99,1,0.05,0,0,0,0,0,1,82.7915891841178,7.44841081588216
